Company Name,Location,Job Title,job_category,python_yn,R_yn,spark,aws,excel,avg_salary
"sartorius
3.5","albuquerque, nm",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,157040.0
"sartorius
3.5","albuquerque, nm",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,157040.0
"scale ai
3.5","san francisco, ca",data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,250640.0
"serigor inc.
3.9","san francisco, ca",data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,236080.0
"smc 3
4.3","louisville, ky",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,174720.0
"smc 3
4.3","louisville, ky",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,174720.0
"solugenix corporation
4.3","phoenix, az",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,144560.0
"sotheby's
3.6","new york, ny",data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,266240.0
"spectrum communications and consulting
3.4","chicago, il",data scientist,Data Scientist,0.0,0.0,0.0,0.0,0.0,182000.0
"strategic financial solutions
4.0","new york, ny",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,202800.0
"strategic financial solutions
4.0","new york, ny",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,202800.0
"swiss re
3.7","armonk, ny",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,239200.0
"swiss re
3.7","armonk, ny",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,239200.0
"systems & technology research
4.7","arlington, va",data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,222560.0
"systems & technology research
4.7","woburn, ma",data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,228800.0
"takeda pharmaceuticals
3.7","cambridge, ma",data scientist,Data Scientist,1.0,0.0,1.0,0.0,0.0,236080.0
"takeda pharmaceuticals
3.7","cambridge, ma",data scientist,Data Scientist,1.0,0.0,1.0,0.0,0.0,236080.0
"techprojects
4.8","new york, ny",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,302640.0
"tecolote research
3.8","albuquerque, nm",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,149760.0
"tekvalley, corp.
4.0","san francisco, ca",data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,226720.0
"the buffalo group
3.9","fort belvoir, va",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,205920.0
"the e.w. scripps company
3.5","cincinnati, oh",data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,223600.0
"trace data
3.9","oakland, ca",data scientist,Data Scientist,1.0,0.0,1.0,0.0,0.0,224640.0
"tranzact
3.6","fort lee, nj",data scientist,Data Scientist,1.0,0.0,0.0,1.0,1.0,237120.0
"u.group
3.5","indianapolis, in",data scientist,Data Scientist,0.0,0.0,0.0,1.0,0.0,184080.0
"useready
4.3","new york, ny",data scientist,Data Scientist,1.0,0.0,1.0,1.0,0.0,239200.0
"useready
4.3","new york, ny",data scientist,Data Scientist,1.0,0.0,1.0,1.0,0.0,239200.0
"vanda pharmaceuticals
2.3","washington, dc",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,210080.0
"west coast university
2.6","irvine, ca",data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,251680.0
"wish
3.5","san jose, ca",data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,340080.0
"zimmerman advertising
3.8","fort lauderdale, fl",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,189280.0
"zimmerman advertising
3.8","fort lauderdale, fl",data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,189280.0
"legal & general america
3.8","frederick, md","data scientist (actuary, fsa or asa)",Data Scientist,1.0,0.0,0.0,0.0,1.0,222560.0
"legal & general america
3.8","frederick, md","data scientist (actuary, fsa or asa)",Data Scientist,1.0,0.0,0.0,0.0,1.0,222560.0
"softbank robotics
3.8","san francisco, ca",data scientist (warehouse automation),Data Scientist,1.0,0.0,0.0,1.0,0.0,214240.0
"nuna
4.2","san francisco, ca",data scientist - algorithms & inference,Data Scientist,0.0,0.0,0.0,0.0,0.0,296400.0
"nuna
4.2","san francisco, ca",data scientist - algorithms & inference,Data Scientist,0.0,0.0,0.0,0.0,0.0,296400.0
"two sigma
4.4","new york, ny",data scientist - alpha insights,Data Scientist,0.0,0.0,0.0,0.0,0.0,357760.0
"pnnl
3.8","richland, wa",data scientist - bioinformatics,Data Scientist,1.0,0.0,0.0,0.0,0.0,139360.0
"nuna
4.2","san francisco, ca",data scientist - health data analytics,Data Scientist,0.0,0.0,0.0,0.0,0.0,296400.0
"nuna
4.2","san francisco, ca",data scientist - health data analytics,Data Scientist,0.0,0.0,0.0,0.0,0.0,296400.0
"truckstop.com
3.8","chicago, il",data scientist - quantitative,Data Scientist,1.0,0.0,0.0,1.0,1.0,234000.0
"truckstop.com
3.8","chicago, il",data scientist - quantitative,Data Scientist,1.0,0.0,0.0,1.0,1.0,234000.0
"c space
3.1","boston, ma",data scientist - research,Data Scientist,1.0,0.0,0.0,0.0,0.0,117520.0
"confluent
4.7","mountain view, ca",data scientist - sales,Data Scientist,1.0,0.0,0.0,0.0,1.0,349440.0
"mitre
3.2","bedford, ma",data scientist - systems engineering,Data Scientist,1.0,0.0,0.0,0.0,1.0,144560.0
"mitre
3.2","bedford, ma",data scientist - systems engineering,Data Scientist,1.0,0.0,0.0,0.0,1.0,144560.0
"novartis
3.8","cambridge, ma",data scientist / machine learning expert,Data Scientist,1.0,0.0,0.0,0.0,0.0,238160.0
"novartis
3.8","cambridge, ma",data scientist / machine learning expert,Data Scientist,1.0,0.0,0.0,0.0,0.0,238160.0
"l.a. care health plan
3.0","los angeles, ca",data scientist ii,Data Scientist,1.0,0.0,1.0,0.0,0.0,248560.0
"pacific northwest national laboratory
3.8","richland, wa",data scientist in artificial intelligence early career,Data Scientist,0.0,0.0,0.0,0.0,0.0,139360.0
"pacific northwest national laboratory
3.8","richland, wa",data scientist in artificial intelligence early career,Data Scientist,0.0,0.0,0.0,0.0,0.0,139360.0
"novartis
3.8","cambridge, ma",data scientist in translational medicine,Data Scientist,0.0,0.0,0.0,0.0,0.0,238160.0
"capgemini
3.8","new york, ny",data scientist manager,Data Scientist,1.0,0.0,1.0,0.0,1.0,305760.0
"the buffalo group
3.9","charlottesville, va",data scientist sr,Data Scientist,1.0,0.0,1.0,0.0,0.0,232960.0
"the buffalo group
3.9","charlottesville, va",data scientist sr,Data Scientist,1.0,0.0,1.0,0.0,0.0,232960.0
"liberty mutual insurance
3.3","boston, ma","data scientist, office of data science",Data Scientist,1.0,0.0,0.0,0.0,0.0,238160.0
"liberty mutual insurance
3.3","boston, ma","data scientist, office of data science",Data Scientist,1.0,0.0,0.0,0.0,0.0,238160.0
"trilogy ed
4.3","houston, tx","data scientist, rice university",Data Scientist,1.0,0.0,0.0,0.0,0.0,182000.0
"novetta
4.0","fort belvoir, va","data scientist, senior",Data Scientist,1.0,0.0,0.0,1.0,0.0,295360.0
"pa consulting
3.4","new york, ny",data scientist/ml engineer,Data Scientist,1.0,0.0,1.0,0.0,1.0,201760.0
gray media,georgia,data solutions analyst (remote/usa) - gdm (gray media group),Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
sunshine enterprise usa llc,"orange, ca",data warehouse reporting analyst sr.,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
sunshine enterprise usa llc,"orange, ca",data warehouse reporting analyst sr.,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
e3r-exceptional employees for exceptional results,"san diego, ca",data-analyst solicitation,Data Scientist,1.0,0.0,0.0,0.0,0.0,110000.0
e3r-exceptional employees for exceptional results,"san diego, ca",data-analyst solicitation,Data Scientist,1.0,0.0,0.0,0.0,0.0,110000.0
itr,"oak ridge, tn",demographic data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"pfizer
4.0","cambridge, ma",digital health data scientist,Data Scientist,1.0,0.0,0.0,1.0,1.0,179920.0
"pfizer
4.0","cambridge, ma",digital health data scientist,Data Scientist,1.0,0.0,0.0,1.0,1.0,179920.0
"vionic group
3.6","san rafael, ca",digital marketing & ecommerce data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,107120.0
"vionic group
3.6","san rafael, ca",digital marketing & ecommerce data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,107120.0
sun technologies,"duluth, ga","direct client requires: business / data analyst. san jose, ca",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
vaco technology,"memphis, tn",direct hire data analyst- onsite in memphis,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"massmutual
3.6","boston, ma","director - data, privacy and ai governance",Data Scientist,0.0,0.0,0.0,0.0,0.0,210080.0
"massmutual
3.6","boston, ma","director - data, privacy and ai governance",Data Scientist,0.0,0.0,0.0,0.0,0.0,210080.0
"tranzact
3.6","fort lee, nj",director data science,Data Scientist,1.0,0.0,0.0,1.0,1.0,335920.0
"tranzact
3.6","fort lee, nj",director data science,Data Scientist,1.0,0.0,0.0,1.0,1.0,335920.0
"liberty mutual insurance
3.3","chicago, il","director ii, data science - grm actuarial",Data Scientist,1.0,0.0,0.0,0.0,0.0,528320.0
"liberty mutual insurance
3.3","chicago, il","director ii, data science - grm actuarial",Data Scientist,1.0,0.0,0.0,0.0,0.0,528320.0
"liberty mutual insurance
3.3","chicago, il","director ii, data science - grm actuarial",Data Scientist,1.0,0.0,0.0,0.0,0.0,528320.0
"liberty mutual insurance
3.3","chicago, il","director ii, data science - grs predictive analytics",Data Scientist,1.0,0.0,0.0,0.0,0.0,404560.0
"liberty mutual insurance
3.3","chicago, il","director ii, data science - grs predictive analytics",Data Scientist,1.0,0.0,0.0,0.0,0.0,404560.0
"grainger
3.6","lake forest, il","director, data science",Data Scientist,1.0,0.0,0.0,0.0,1.0,373360.0
"pfizer
4.0","cambridge, ma","director, precision medicine clinical biomarker scientist",Data Scientist,0.0,0.0,0.0,1.0,0.0,357760.0
"iseatz
3.5","new orleans, la",e-commerce data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,99840.0
"geosyntec consultants, inc.","pensacola, fl",early-career data analyst/data manager,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
modern technology solutions,"las vegas, nv",electronic warfare data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
modern technology solutions,"las vegas, nv",electronic warfare data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"massmutual
3.6","boston, ma","enterprise architect, data",Data Scientist,1.0,0.0,1.0,1.0,1.0,269360.0
"massmutual
3.6","boston, ma","enterprise architect, data",Data Scientist,1.0,0.0,1.0,1.0,1.0,269360.0
intellectual concepts llc,"atlanta, ga",entry level data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"montgomery, al",entry level data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"roswell, ga","entry level data analyst at synergisticit roswell, ga",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
abt associates,"atlanta, ga","entry level data analyst, environmental",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"mcphail associates
3.3","cambridge, ma",environmental engineer/scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,55120.0
"mcphail associates
3.3","cambridge, ma",environmental engineer/scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,55120.0
"mcphail associates
3.3","cambridge, ma",environmental engineer/scientist,Data Scientist,0.0,0.0,0.0,0.0,1.0,55120.0
university medical center of southern nevada,"las vegas, nv",epic analyst - core clinical,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
university medical center of southern nevada,"las vegas, nv",epic analyst - core clinical,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
"associated electric cooperative
4.1","springfield, mo",excel / vba / sql data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,126880.0
"associated electric cooperative
4.1","springfield, mo",excel / vba / sql data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,126880.0
stellantis,"henderson, nv",facilities student program - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
stellantis,"henderson, nv",facilities student program - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
center for social dynamics,"concord, al",finance & data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,110000.0
soka university of america,"aliso viejo, ca",financial aid data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,68000.0
soka university of america,"aliso viejo, ca",financial aid data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,68000.0
"centralreach
4.7","matawan, nj",financial data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117520.0
ppd-pharmaceutical product development,"carlsbad, ca",financial data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
ppd-pharmaceutical product development,"carlsbad, ca",financial data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"virtual vocations, inc.","marietta, ga",financial data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
booz allen hamilton,"edwards afb, ca",flight data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
booz allen hamilton,"edwards afb, ca",flight data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"palermo's pizza
3.3","milwaukee, wi",food scientist - developer,Data Scientist,0.0,0.0,0.0,0.0,0.0,112320.0
"palermo's pizza
3.3","milwaukee, wi",food scientist - developer,Data Scientist,0.0,0.0,0.0,0.0,0.0,112320.0
"palermo's pizza
3.3","milwaukee, wi",food scientist - developer,Data Scientist,0.0,0.0,0.0,0.0,0.0,112320.0
"palermo's pizza
3.3","milwaukee, wi",food scientist - developer,Data Scientist,0.0,0.0,0.0,0.0,0.0,112320.0
"desc
3.4","seattle, wa",foundational community supports data analyst,Data Analyst,0.0,0.0,0.0,1.0,1.0,92560.0
sunbit,"los angeles, ca",fraud data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
sunbit,"los angeles, ca",fraud data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
cadre5,"knoxville, tn",geospatial data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"applied research laboratories
3.7","austin, tx",geospatial software developer and data scientist,Data Scientist,1.0,0.0,0.0,1.0,0.0,219440.0
"applied research laboratories
3.7","austin, tx",geospatial software developer and data scientist,Data Scientist,1.0,0.0,0.0,1.0,0.0,219440.0
double m resources,"brea, ca",health data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
double m resources,"brea, ca",health data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
double m resources,"brea, ca",health data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
double m resources,"brea, ca",health data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"university of maryland medical system
3.4","linthicum, md",healthcare data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,182000.0
insight global,"birmingham, al",healthcare networks data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
ryder system,"nashville, tn",hr data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
ticketmaster,"los angeles, ca",hr systems & data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
ticketmaster,"los angeles, ca",hr systems & data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
community health group,"chula vista, ca",informatics data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
community health group,"chula vista, ca",informatics data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"motorola solutions
3.7","chicago, il",information security data analyst,Data Analyst,1.0,0.0,1.0,0.0,0.0,126880.0
"motorola solutions
3.7","chicago, il",information security data analyst,Data Analyst,1.0,0.0,1.0,0.0,0.0,126880.0
"oceanfirst financial
4.3","red bank, nj",information security data analyst,Data Analyst,0.0,0.0,0.0,1.0,0.0,120640.0
booz allen hamilton,"fort irwin, ca","information, data, and process management analyst new",Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
insight global,"atlanta, ga",insight global,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
insight global,"atlanta, ga",insight global,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
insight global,"atlanta, ga",insight global,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
insight global,"birmingham, al",insight global,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
insight global,"irvine, ca",insight global,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
insight global,"irvine, ca",insight global,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
insight global,"nashville, tn",insight global,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
audubon companies,"santa barbara, ca",inspection data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
audubon companies,"santa barbara, ca",inspection data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"transunion
3.9","atlanta, ga",insurance data scientist,Data Scientist,1.0,0.0,1.0,0.0,0.0,176800.0
"clearwater analytics
4.2","boise, id",insurance financial data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,132080.0
asml,"san diego, ca",internship - business performance engineering - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,61360.0
asml,"san diego, ca",internship - business performance engineering - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,61360.0
"arbella insurance
3.4","quincy, ma",it - data engineer ii,Data Engineer,0.0,0.0,1.0,0.0,1.0,187200.0
"arbella insurance
3.4","quincy, ma",it - data engineer ii,Data Engineer,0.0,0.0,1.0,0.0,1.0,187200.0
"arbella insurance
3.4","quincy, ma",it - data engineer ii,Data Engineer,0.0,0.0,1.0,0.0,1.0,187200.0
"the hanover insurance group
3.7","worcester, ma",it associate data analyst,Data Analyst,0.0,0.0,0.0,0.0,0.0,112320.0
"the hanover insurance group
3.7","worcester, ma",it associate data analyst,Data Analyst,0.0,0.0,0.0,0.0,0.0,112320.0
"efficus, inc.","atlanta, ga",it data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
womanhaven a center for family solutions,"el centro, ca",it/ data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,45760.0
womanhaven a center for family solutions,"el centro, ca",it/ data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,45760.0
byrider,"buford, ga",jd logistics - data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"webfx.com
4.7","harrisburg, pa",jr. business data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117520.0
"mitre
3.2","mclean, va",jr. data scientist,Data Scientist,1.0,0.0,1.0,0.0,1.0,221520.0
"a&s management, inc.",california,junior business data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"altadena, ca",junior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"altadena, ca",junior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"the hsc health care system
3.3","washington, dc",junior data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,104000.0
"virtual vocations, inc.","stone mountain, ga","junior data analyst job at virtual vocations, inc. in stone mountain",Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"nashville, tn",junior data analyst/ data scientist /java programmer,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
synergisticit,"san diego, ca",junior data analyst/engineer - remote,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"san diego, ca",junior data analyst/engineer - remote,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
synergisticit,"atlanta, ga",junior data scientist /data analyst with power bi/ java git programmer,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
synergisticit,"albany, ga",junior data scientist/data analyst / java devops developer,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
verdani partners,"carlsbad, ca","junior energy data analyst at verdani partners carlsbad, ca",Data Analyst,0.0,0.0,0.0,0.0,1.0,62500.0
verdani partners,"carlsbad, ca","junior energy data analyst at verdani partners carlsbad, ca",Data Analyst,0.0,0.0,0.0,0.0,1.0,62500.0
f2onsite,"nashville, tn",l1 data center operations support,Data Scientist,1.0,0.0,0.0,0.0,0.0,212160.0
"glassdoor
4.0","san francisco, ca",lead big data engineer,Data Engineer,1.0,0.0,1.0,1.0,1.0,336960.0
"glassdoor
4.0","san francisco, ca",lead big data engineer,Data Engineer,1.0,0.0,1.0,1.0,1.0,336960.0
ukg,"alpharetta, ga",lead business data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"signpost
3.9","new york, ny",lead data analyst,Data Analyst,0.0,0.0,1.0,0.0,0.0,97760.0
"signpost
3.9","new york, ny",lead data analyst,Data Analyst,0.0,0.0,1.0,0.0,0.0,97760.0
"credit sesame
4.1","mountain view, ca",lead data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,426400.0
"credit sesame
4.1","mountain view, ca",lead data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,426400.0
"credit sesame
4.1","mountain view, ca",lead data engineer,Data Engineer,1.0,0.0,1.0,1.0,0.0,426400.0
"strategic employment partners
4.7","san francisco, ca",lead data engineer (python),Data Engineer,1.0,0.0,0.0,1.0,0.0,196560.0
"strategic employment partners
4.7","san francisco, ca",lead data engineer (python),Data Engineer,1.0,0.0,0.0,1.0,0.0,196560.0
goodrx,california,lead data operations analyst,Data Scientist,1.0,0.0,0.0,0.0,0.0,176000.0
goodrx,california,lead data operations analyst,Data Scientist,1.0,0.0,0.0,0.0,0.0,176000.0
"massmutual
3.6","boston, ma",lead data scientist,Data Scientist,1.0,0.0,1.0,1.0,0.0,341120.0
"massmutual
3.6","boston, ma",lead data scientist,Data Scientist,1.0,0.0,1.0,1.0,0.0,341120.0
"patientpoint
3.8","cincinnati, oh",lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,208000.0
"redjack
4.1","silver spring, md",lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,276640.0
"visa inc.
3.7","bellevue, wa",lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,383760.0
"visa inc.
3.7","bellevue, wa",lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,383760.0
"zest ai
3.9","burbank, ca",lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,374400.0
"zest ai
3.9","burbank, ca",lead data scientist,Data Scientist,1.0,0.0,0.0,0.0,1.0,374400.0
"blue cross & blue shield of rhode island
3.4","providence, ri",lead health data analyst - front end,Data Analyst,0.0,0.0,0.0,1.0,0.0,208000.0
the wonderful company,"los angeles, ca",lead healthcare data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
the wonderful company,"los angeles, ca",lead healthcare data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
resource informatics group,"irvine, ca",lead qa data analyst - warranty model lead,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
greenberg traurig llp,"atlanta, ga",legal data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"information builders
3.2","new york, ny",machine learning engineer,Data Scientist,1.0,0.0,0.0,1.0,1.0,260000.0
"information builders
3.2","new york, ny",machine learning engineer,Data Scientist,1.0,0.0,0.0,1.0,1.0,260000.0
"mteq
4.0","fort belvoir, va",machine learning engineer,Data Scientist,1.0,0.0,0.0,0.0,0.0,180960.0
"mteq
4.0","fort belvoir, va",machine learning engineer,Data Scientist,1.0,0.0,0.0,0.0,0.0,180960.0
"stratagem group
4.3","aurora, co",machine learning engineer,Data Scientist,1.0,0.0,1.0,1.0,1.0,209040.0
"ck-12 foundation
4.1","palo alto, ca",machine learning engineer (nlp),Data Scientist,1.0,0.0,0.0,1.0,1.0,230880.0
"cboe global markets
3.7","lenexa, ks",machine learning engineer - regulatory,Data Scientist,1.0,0.0,0.0,0.0,1.0,180960.0
"cboe global markets
3.7","lenexa, ks",machine learning engineer - regulatory,Data Scientist,1.0,0.0,0.0,0.0,1.0,180960.0
"cboe global markets
3.7","lenexa, ks",machine learning engineer - regulatory,Data Scientist,1.0,0.0,0.0,0.0,1.0,180960.0
"software engineering institute
2.6","pittsburgh, pa",machine learning research scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,249600.0
"software engineering institute
2.6","pittsburgh, pa",machine learning research scientist,Data Scientist,1.0,0.0,0.0,0.0,0.0,249600.0
"tapjoy
3.9","san francisco, ca",manager of data science,Data Scientist,1.0,0.0,1.0,0.0,0.0,132080.0
"agios pharmaceuticals
3.8","cambridge, ma","manager, safety scientist, medical safety & risk management",Data Scientist,0.0,0.0,0.0,0.0,1.0,200720.0
"pa consulting
3.4","boston, ma",managing data scientist/ml engineer,Data Scientist,0.0,0.0,1.0,0.0,1.0,223600.0
"pa consulting
3.4","boston, ma",managing data scientist/ml engineer,Data Scientist,0.0,0.0,1.0,0.0,1.0,223600.0
"sv microwave
3.4","west palm beach, fl",market data analyst,Data Analyst,0.0,0.0,0.0,0.0,0.0,91520.0
"sv microwave
3.4","west palm beach, fl",market data analyst,Data Analyst,0.0,0.0,0.0,0.0,0.0,91520.0
"citadel federal credit union
3.9","exton, pa",marketing data analyst,Data Analyst,1.0,0.0,0.0,0.0,0.0,101920.0
"citadel federal credit union
3.9","exton, pa",marketing data analyst,Data Analyst,1.0,0.0,0.0,0.0,0.0,101920.0
directv,"el segundo, ca",marketing data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
directv,"el segundo, ca",marketing data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,100880.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,100880.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,100880.0
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,100880.0
true north custom,"ridgeside, tn",marketing data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
prizepicks,"atlanta, ga",marketing data analyst - central reporting,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
skyworks solutions,"irvine, ca",marketing data analyst co-op- winter/spring,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
skyworks solutions,"irvine, ca",marketing data analyst co-op- winter/spring,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"fareportal
3.8","new york, ny","marketing data analyst, may 2020 undergrad",Data Analyst,0.0,0.0,0.0,0.0,1.0,135200.0
"fareportal
3.8","new york, ny","marketing data analyst, may 2020 undergrad",Data Analyst,0.0,0.0,0.0,0.0,1.0,135200.0
lodge cast iron,"south pittsburg, tn",master data analyst,Data Analyst,0.0,0.0,0.0,0.0,1.0,117500.0
"beebe healthcare
3.6","lewes, de",med tech/lab scientist - laboratory,Data Scientist,0.0,0.0,0.0,0.0,0.0,57200.0
"beebe healthcare
3.6","lewes, de",med tech/lab scientist - laboratory,Data Scientist,0.0,0.0,0.0,0.0,0.0,57200.0
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist,0.0,0.0,0.0,0.0,0.0,57200.0
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist,0.0,0.0,0.0,0.0,0.0,57200.0
